POS_CURR        PREV2_WORD         PREV2_TAG  PREV_WORD          PREV_TAG   NEXT_WORD          NEXT_TAG   NEXT2_WORD         NEXT2_TAG 
NNP             NULL               NULL       NULL               NULL       Board              NNP        volume             NN        
NNP             NULL               NULL       Big                NNP        volume             NN         amounted           VBD       
NNP             trading            NN         at                 IN         Securities         NNPS       .                  .         
NNPS            at                 IN         Prudential-Bache   NNP        .                  .          ``                 ``        
NNP             president          NN         of                 IN         Associates         NNPS       ,                  ,         
NNPS            of                 IN         Eakle              NNP        ,                  ,          Fair               NNP       
NNP             NULL               NULL       NULL               NULL       Soup               NNP        jumped             VBD       
NNP             NULL               NULL       Campbell           NNP        jumped             VBD        3                  CD        
NNP             NULL               NULL       NULL               NULL       Securities         NNPS       boosted            VBD       
NNPS            NULL               NULL       Prudential-Bache   NNP        boosted            VBD        the                DT        
NNP             buyers             NNS        included           VBD        ,                  ,          which              WDT       
NNP             1/2                CD         ;                  :          Products           NNPS       ,                  ,         
NNPS            ;                  :          Avon               NNP        ,                  ,          up                 RB        
NNP             1/4                CD         ;                  :          Communications     NNPS       ,                  ,         
NNPS            ;                  :          Paramount          NNP        ,                  ,          up                 RB        
NNP             ,                  ,          and                CC         ,                  ,          up                 RB        
NNP             NULL               NULL       NULL               NULL       ,                  ,          a                  DT        
NNP             company            NN         of                 IN         Airlines           NNPS       .                  .         
NNPS            of                 IN         American           NNP        .                  .          NULL               NULL      
NNP             NULL               NULL       NULL               NULL       rose               VBD        1                  CD        
NNP             NULL               NULL       NULL               NULL       Burnham            NNP        Lambert            NNP       
NNP             NULL               NULL       Drexel             NNP        Lambert            NNP        analyst            NN        
NNP             parent             NN         of                 IN         Airlines           NNPS       ,                  ,         
NNPS            of                 IN         United             NNP        ,                  ,          the                DT        
NNP             NULL               NULL       NULL               NULL       Gulf               NNP        added              VBD       
NNP             NULL               NULL       Georgia            NNP        added              VBD        1                  CD        
NNP             1/4                CD         after              IN         Industries         NNPS       ,                  ,         
NNPS            after              IN         NL                 NNP        ,                  ,          controlled         VBN       
NNP             NULL               NULL       NULL               NULL       ,                  ,          which              WDT       
NNP             NULL               NULL       NULL               NULL       Northern           NNP        Nekoosa            NNP       
NNP             NULL               NULL       Great              NNP        Nekoosa            NNP        ,                  ,         
NNP             Great              NNP        Northern           NNP        ,                  ,          which              WDT       
NNP             Tuesday            NNP        after              IN         launched           VBD        a                  DT        
NNP             1/2                CD         in                 IN         Board              NNP        composite          JJ        
NNP             in                 IN         Big                NNP        composite          JJ         trading            NN        
NNP             NULL               NULL       NULL               NULL       ,                  ,          which              WDT       
NNP             1/2                CD         ,                  ,          Paper              NNP        Board              NNP       
NNP             ,                  ,          Federal            NNP        Board              NNP        added              VBD       
NNP             Federal            NNP        Paper              NNP        added              VBD        1/2                CD        
NNP             3/8                CD         and                CC         Paper              NNP        gained             VBD       
NNP             and                CC         Scott              NNP        gained             VBD        1/2                CD        
NNP             ,                  ,          while              IN         Paper              NNP        >                  NNP       
NNP             while              IN         International      NNP        >                  NNP        fell               VBD       
NNP             1/2                CD         and                CC         dropped            VBD        1/8                CD        
NNP             NULL               NULL       NULL               NULL       rose               VBD        3/4                CD        
NNP             dividend           NN         ;                  :          has                VBZ        a                  DT        
NNP             NULL               NULL       NULL               NULL       Fe                 NNP        Pacific            NNP       
NNP             NULL               NULL       Santa              NNP        Pacific            NNP        dropped            VBD       
NNP             Santa              NNP        Fe                 NNP        dropped            VBD        1                  CD        
NNP             estimates          NNS        of                 IN         Fe                 NNP        's                 POS       
NNP             of                 IN         Santa              NNP        's                 POS        asset              NN        
NNP             NULL               NULL       NULL               NULL       tumbled            VBD        2                  CD        
NNP             NULL               NULL       The                DT         and                CC         Drug               NNP       
CC              The                DT         Food               NNP        Drug               NNP        Administration     NNP       
NNP             Food               NNP        and                CC         Administration     NNP        allowed            VBD       
NNP             and                CC         Drug               NNP        allowed            VBD        the                DT        
NNP             NULL               NULL       NULL               NULL       Spaghetti          NNP        Warehouse          NNP       
NNP             NULL               NULL       Old                NNP        Warehouse          NNP        rose               VBD       
NNP             Old                NNP        Spaghetti          NNP        rose               VBD        1                  CD        
NNP             13                 CD         ,                  ,          ,                  ,          Peabody            NNP       
,               ,                  ,          Kidder             NNP        Peabody            NNP        &                  CC        
NNP             Kidder             NNP        ,                  ,          &                  CC         Co.                NNP       
CC              ,                  ,          Peabody            NNP        Co.                NNP        's                 POS       
NNP             Peabody            NNP        &                  CC         's                 POS        1,400              CD        
NNP             employer           NN         ,                  ,          Peabody            NNP        .                  .         
NNP             ,                  ,          Kidder             NNP        .                  .          NULL               NULL      
NNP             ,                  ,          the                DT         York               NNP        Stock              NNP       
NNP             the                DT         New                NNP        Stock              NNP        Exchange           NNP       
NNP             New                NNP        York               NNP        Exchange           NNP        's                 POS       
NNP             York               NNP        Stock              NNP        's                 POS        listed             VBN       
NNP             NULL               NULL       The                DT         Mercantile         NNP        Exchange           NNP       
NNP             The                DT         Chicago            NNP        Exchange           NNP        ,                  ,         
NNP             Chicago            NNP        Mercantile         NNP        ,                  ,          a                  DT        
NNP             and                CC         the                DT         Board              NNP        is                 VBZ       
NNP             the                DT         Big                NNP        is                 VBZ        expected           VBN       
NNP             as                 IN         giant              JJ         Lynch              NNP        &                  CC        
NNP             giant              JJ         Merrill            NNP        &                  CC         Co.                NNP       
CC              Merrill            NNP        Lynch              NNP        Co.                NNP        ,                  ,         
NNP             Lynch              NNP        &                  CC         ,                  ,          now                RB        
NNP             money              NN         manager            NN         &                  CC         Berman             NNP       
CC              manager            NN         Neuberger          NNP        Berman             NNP        ,                  ,         
NNP             Neuberger          NNP        &                  CC         ,                  ,          have               VBP       
NNP             NULL               NULL       NULL               NULL       Board              NNP        stock              NN        
NNP             NULL               NULL       Big                NNP        stock              NN         specialists        NNS       
NNP             on                 IN         the                DT         Board              NNP        to                 TO        
NNP             the                DT         Big                NNP        to                 TO         have               VB        
NNP             chairman           NN         of                 IN         Corp.              NNP        who                WP        
NNP             of                 IN         Contel             NNP        who                WP         is                 VBZ       
NNP             of                 IN         the                DT         Board              NNP        's                 POS       
NNP             the                DT         Big                NNP        's                 POS        most               RBS       
NNP             letter             NN         to                 TO         Board              NNP        Chairman           NNP       
NNP             to                 TO         Big                NNP        Chairman           NNP        John               NNP       
NNP             said               VBD        the                DT         Board              NNP        is                 VBZ       
NNP             the                DT         Big                NNP        is                 VBZ        too                RB        
NNP             NULL               NULL       At                 IN         ,                  ,          a                  DT        
NNP             unit               NN         of                 IN         Electric           NNP        Co.                NNP       
NNP             of                 IN         General            NNP        Co.                NNP        ,                  ,         
NNP             General            NNP        Electric           NNP        ,                  ,          and                CC        
NNP             Corporations       NNS        like               IN         denounce           NN         program            NN        
NNP             ,                  ,          yet                RB         has                VBZ        in                 IN        
NNPS            managers           NNS        like               IN         Trust              NNP        Co.                NNP       
NNP             like               IN         Bankers            NNPS       Co.                NNP        that               WDT       
NNP             Bankers            NNPS       Trust              NNP        that               WDT        are                VBP       
NNP             NULL               NULL       The                DT         Board              NNP        --                 :         
NNP             The                DT         Big                NNP        --                 :          the                DT        
NNP             But                CC         the                DT         Board              NNP        's                 POS       
NNP             the                DT         Big                NNP        's                 POS        leadership         NN        
NNP             chairman           NN         of                 IN         Murray             NNP        ,                  ,         
NNP             of                 IN         Brean              NNP        ,                  ,          Foster             NNP       
,               Brean              NNP        Murray             NNP        Foster             NNP        Securities         NNPS      
NNP             Murray             NNP        ,                  ,          Securities         NNPS       ,                  ,         
NNPS            ,                  ,          Foster             NNP        ,                  ,          a                  DT        
NNP             president          NN         of                 IN         Investment         NNP        Management         NNP       
NNP             of                 IN         Advanced           NNP        Management         NNP        Inc.               NNP       
NNP             Advanced           NNP        Investment         NNP        Inc.               NNP        ,                  ,         
NNP             Investment         NNP        Management         NNP        ,                  ,          a                  DT        
NNP             case               NN         the                DT         York               NNP        Stock              NNP       
NNP             the                DT         New                NNP        Stock              NNP        Exchange           NNP       
NNP             New                NNP        York               NNP        Exchange           NNP        and                CC        
NNP             York               NNP        Stock              NNP        and                CC         the                DT        
NNP             constitute         VBP        the                DT         &                  CC         Poor               NNP       
CC              the                DT         Standard           NNP        Poor               NNP        's                 POS       
NNP             Standard           NNP        &                  CC         's                 POS        500                CD        
NNP             partner            NN         at                 IN         &                  CC         Berman             NNP       
CC              at                 IN         Neuberger          NNP        Berman             NNP        .                  .         
NNP             Neuberger          NNP        &                  CC         .                  .          NULL               NULL      
NNP             says               VBZ        a                  DT         University         NNP        finance            NN        
NNP             a                  DT         Vanderbilt         NNP        finance            NN         professor          NN        
NNP             Says               VBZ        the                DT         Board              NNP        's                 POS       
NNP             the                DT         Big                NNP        's                 POS        Mr.                NNP       
NNP             buy-out            NN         of                 IN         Corp               NNP        .                  .         
NNP             of                 IN         UAL                NNP        .                  .          Unable             JJ        
NNP             to                 TO         unload             VB         and                CC         other              JJ        
NNP             trader             NN         at                 IN         Investment         NNP        Management         NNP       
NNP             at                 IN         Travelers          NNP        Management         NNP        Co.                NNP       
NNP             Travelers          NNP        Investment         NNP        Co.                NNP        ,                  ,         
NNP             Investment         NNP        Management         NNP        ,                  ,          says               VBZ       
NNP             the                DT         49                 CD         Board              NNP        stock-specialist   JJ        
NNP             49                 CD         Big                NNP        stock-specialist   JJ         firms              NNS       
NNP             believe            VBP        the                DT         Board              NNP        ,                  ,         
NNP             the                DT         Big                NNP        ,                  ,          under              IN        
NNP             on                 IN         the                DT         Board              NNP        trading            NN        
NNP             the                DT         Big                NNP        trading            NN         floor              NN        
NNP             regional           JJ         broker             NN         Mason              NNP        Inc.               NNP       
NNP             broker             NN         Legg               NNP        Inc.               NNP        in                 IN        
NNP             Legg               NNP        Mason              NNP        in                 IN         Baltimore          NNP       
NNP             chairman           NN         of                 IN         International      NNP        Corp.              NNP       
NNP             of                 IN         Champion           NNP        Corp.              NNP        ``                 ``        
NNP             Champion           NNP        International      NNP        ``                 ``         Do                 NNP       
NNP             of                 IN         the                DT         Board              NNP        's                 POS       
NNP             the                DT         Big                NNP        's                 POS        average            JJ        
NNP             bloods             NNS        :                  :          Stanley            NNP        &                  CC        
NNP             :                  :          Morgan             NNP        &                  CC         Co.                NNP       
CC              Morgan             NNP        Stanley            NNP        Co.                NNP        ,                  ,         
NNP             Stanley            NNP        &                  CC         ,                  ,          Kidder             NNP       
NNP             Co.                NNP        ,                  ,          Peabody            NNP        ,                  ,         
NNP             ,                  ,          Kidder             NNP        ,                  ,          Merrill            NNP       
NNP             Peabody            NNP        ,                  ,          Lynch              NNP        ,                  ,         
NNP             ,                  ,          Merrill            NNP        ,                  ,          Salomon            NNP       
NNP             Lynch              NNP        ,                  ,          Brothers           NNP        Inc.               NNP       
NNP             ,                  ,          Salomon            NNP        Inc.               NNP        and                CC        
NNP             Salomon            NNP        Brothers           NNP        and                CC         PaineWebber        NNP       
NNP             Inc.               NNP        and                CC         Group              NNP        Inc                NNP       
NNP             and                CC         PaineWebber        NNP        Inc                NNP        .                  .         
NNP             PaineWebber        NNP        Group              NNP        .                  .          NULL               NULL      
NNP             than               IN         the                DT         Board              NNP        trades             VBZ       
NNP             the                DT         Big                NNP        trades             VBZ        in                 IN        
NNP             thunder            NN         from               IN         .                  .          NULL               NULL      
NNP             including          VBG        the                DT         Board              NNP        ,                  ,         
NNP             the                DT         Big                NNP        ,                  ,          think              VBP       
NNP             NULL               NULL       The                DT         Board              NNP        's                 POS       
NNP             The                DT         Big                NNP        's                 POS        directors          NNS       
NNP             considered         VBN        ,                  ,          Board              NNP        officials          NNS       
NNP             ,                  ,          Big                NNP        officials          NNS        say                VBP       
NNP             ''                 ''         says               VBZ        's                 POS        Prof               NNP       
NNP             want               VBP        the                DT         Reserve            NNP        Board              NNP       
NNP             the                DT         Federal            NNP        Board              NNP        ,                  ,         
NNP             Federal            NNP        Reserve            NNP        ,                  ,          rather             RB        
NNP             NULL               NULL       The                DT         Board              NNP        's                 POS       
NNP             The                DT         Big                NNP        's                 POS        uptick             JJ        
NNP             NULL               NULL       NULL               NULL       Board              NNP        Chairman           NNP       
NNP             NULL               NULL       Big                NNP        Chairman           NNP        John               NNP       
NNP             NULL               NULL       The                DT         York               NNP        Stock              NNP       
NNP             The                DT         New                NNP        Stock              NNP        Exchange           NNP       
NNP             New                NNP        York               NNP        Exchange           NNP        's                 POS       
NNP             York               NNP        Stock              NNP        's                 POS        attempt            NN        
NNP             over               IN         the                DT         Board              NNP        's                 POS       
NNP             the                DT         Big                NNP        's                 POS        door               NN        
NNP             firm               NN         ,                  ,          Investment         NNP        Management         NNP       
NNP             ,                  ,          Advanced           NNP        Management         NNP        Inc.               NNP       
NNP             Advanced           NNP        Investment         NNP        Inc.               NNP        ,                  ,         
NNP             Investment         NNP        Management         NNP        ,                  ,          executes           VBZ       
NNP             by                 IN         the                DT         of                 IN         America            NNP       
IN              the                DT         Voice              NNP        America            NNP        offices            NNS       
NNP             Voice              NNP        of                 IN         offices            NNS        in                 IN        
NNP             what               WP         the                DT         is                 VBZ        broadcasting       VBG       
NNP             for                IN         the                DT         folks              NNS        wo                 MD        
NNP             member             NN         of                 IN         .                  .          NULL               NULL      
NNP             what               WP         the                DT         was                VBD        booming            VBG       
NNP             that               IN         the                DT         is                 VBZ        a                  DT        
NNP             dissemination      NN         of                 IN         material           NN         were               VBD       
NNP             NULL               NULL       The                DT         of                 IN         America            NNP       
IN              The                DT         Voice              NNP        America            NNP        is                 VBZ       
NNP             Voice              NNP        of                 IN         is                 VBZ        a                  DT        
NNP             texts              NN         of                 IN         material           NN         ,                  ,         
NNP             only               RB         at                 IN         headquarters       NN         in                 IN        
NNP             ''                 ''         a                  DT         official           NN         explained          VBD       
DT              ruling             NN         :                  :          United             NNP        States             NNPS      
NNP             :                  :          The                DT         States             NNPS       Information        NNP       
NNPS            The                DT         United             NNP        Information        NNP        Agency             NNP       
NNP             United             NNP        States             NNPS       Agency             NNP        ,                  ,         
NNP             States             NNPS       Information        NNP        ,                  ,          which              WDT       
NNP             runs               VBZ        the                DT         ,                  ,          changed            VBD       
NNP             --                 :          The                DT         said               VBD        that               IN        
NNP             ``                 ``         The                DT         officially         RB         and                CC        
NNP             except             IN         the                DT         to                 TO         disseminate        VB        
NNP             the                DT         new                JJ         position           NN         but                CC        
NNP             ``                 ``         that               IN         did                VBD        not                RB        
NNP             from               IN         disseminating      VBG        information        NN         domestically       RB        
NNP             --                 :          The                DT         said               VBD        that               IN        
NNP             view               VB         the                DT         materials          NNS        ,                  ,         
NNP             ``                 ``         The                DT         publicly           RB         and                CC        
NNP             because            IN         the                DT         has                VBZ        determined         VBN       
NNP             And                CC         the                DT         said               VBD        that               IN        
NNP             to                 TO         print              VB         material           NN         ,                  ,         
NNP             to                 TO         read               VB         of                 IN         America            NNP       
IN              read               VB         Voice              NNP        America            NNP        scripts            NNS       
NNP             Voice              NNP        of                 IN         scripts            NNS        if                 IN        
NNP             visiting           VBG        the                DT         office             NN         during             IN        
NNP             on                 IN         a                  DT         machine            NN         or                 CC        
NNP             that               IN         the                DT         's                 POS        position           NN        
NNP             1948               CD         says               VBZ        material           NN         shall              MD        
NNP             to                 TO         the                DT         's                 POS        new                JJ        
NNP             at                 IN         the                DT         would              MD         be                 VB        
NNP             What               WP         does               VBZ        say                VB         about              IN        
DT              co-owner           NN         of                 IN         Daily              NNP        Tribune            NNP       
NNP             of                 IN         the                DT         Tribune            NNP        in                 IN        
NNP             the                DT         Daily              NNP        in                 IN         Ames               NNP       
NNP             president          NN         of                 IN         News               NNP        in                 IN        
NNP             of                 IN         NBC                NNP        in                 IN         New                NNP       
NNP             proprietor         NN         of                 IN         's                 POS        Leap               NNP       
POS             of                 IN         Stag               NNP        Leap               NNP        Wine               NNP       
NNP             Stag               NNP        's                 POS        Wine               NNP        Cellars            NNP       
NNP             's                 POS        Leap               NNP        Cellars            NNP        in                 IN        
NNP             Leap               NNP        Wine               NNP        in                 IN         Napa               NNP       
NNP             best               JJS        wine               NN         's                 POS        Leap               NNP       
POS             wine               NN         Stag               NNP        Leap               NNP        has                VBZ       
NNP             Stag               NNP        's                 POS        has                VBZ        produced           VBN       
NN              NULL               NULL       NULL               NULL       Creek              NNP        1985               CD        
NNP             NULL               NULL       Diamond            NN         1985               CD         Lake               NNP       
NNP             country            NN         and                CC         's                 POS        Comtes             NNP       
NNP             NULL               NULL       NULL               NULL       Guigal             NNP        's                 POS       
NNP             NULL               NULL       E.                 NNP        's                 POS        1982               CD        
NNP             of                 IN         the                DT         de                 IN         la                 FW        
IN              the                DT         Domaine            NNP        la                 FW         Romanee-Conti      NNP       
FW              Domaine            NNP        de                 IN         Romanee-Conti      NNP        ,                  ,         
NNP             de                 IN         la                 FW         ,                  ,          72                 CD        
NNP             estate             NN         ,                  ,          ,                  ,          has                VBZ       
NNP             Shapiro            NNP        of                 IN         's                 POS        ,                  ,         
NNP             Cabernet           NNP        from               IN         Creek              NNP        .                  .         
NNP             from               IN         Diamond            NNP        .                  .          NULL               NULL      
NNP             director           NN         at                 IN         's                 POS        in                 IN        
NNP             one                CD         of                 IN         Creek              NNP        's                 POS       
NNP             of                 IN         Diamond            NNP        's                 POS        Cabernets          NNPS      
NNP             or                 CC         the                DT         1985               CD         Cabernet           NNP       
NNP             Martin             NNP        of                 IN         Wine               NNP        Cellar             NNP       
NNP             of                 IN         Martin             NNP        Cellar             NNP        in                 IN        
NNP             Martin             NNP        Wine               NNP        in                 IN         New                NNP       
NNP             (                  (          like               IN         Hills              NNP        Chardonnay         NNP       
NNP             like               IN         Grgich             NNP        Chardonnay         NNP        ,                  ,         
NNP             ,                  ,          the                DT         's                 POS        Leap               NNP       
POS             the                DT         Stag               NNP        Leap               NNP        1985               CD        
NNP             Stag               NNP        's                 POS        1985               CD         Cask               NNP       
NNP             NULL               NULL       A                  DT         House              NNP        spokesman          NN        
NNP             A                  DT         White              NNP        spokesman          NN         condemned          VBD       
NNP             The                DT         assistant          NN         secretary          NN         said               VBD       
NNP             assassinated       VBD        a                  DT         Arabian            NNP        Embassy            NNP       
